Ahtiala|Lahti|K|1976|594|19900|33.5|Mansikkakatu 3 C
Jalkaranta|Lahti|R|1984|2024|172000|85|Kankaankatu 4-6 D
Kerinkallio|Lahti|R|1990|2046|179000|87.5|Pajukatu 8
Nastola|Lahti|O|2008|1300|132000|101.5|Turranmetsäntie 26
Kasakkamäki|Lahti|R|1974|1912|130000|68|Saviruukinkatu 13 AS
Kerinkallio|Lahti|K|1974|1084|84000|77.5|Jyrkänkatu 11
Tulikallionkatu 3 B|Lahti|K|1971|1135|105000|92.5|Tulikallionkatu 3 B
Tonttila|Lahti|K|1984|997|34900|35|Ristkarinkatu 4 A
Vesijärvenkatu 31 b B|Lahti|K|2008|3099|265000|85.5|Vesijärvenkatu 31 b B
Kiveriö|Lahti|K|1959|1183|61500|52|Kiveriönkatu 9
Ahtiala|Lahti|R|1986|2155|139000|64.5|Vanha Ahtialantie 130
Ahtiala|Lahti|O|1980|1404|158000|112.5|Peltolankatu 8
